start: 
Current Time = 02:35:54
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler, using kfold=5, also normalizing price
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
RANDOM FOREST LOGS WITH FOLLOWING PARAMS:
{'n_estimators': [50, 100, 250, 500], 'max_features': ['auto', 'sqrt', 'log2', None], 'max_depth': [5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}
Starting search for best params: 
Current Time = 02:35:54
Best params were the following:
Current Time = 03:40:05
{'max_depth': 14, 'max_features': 'auto', 'n_estimators': 500}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[-0.67634286] --- -0.8590019777068862
[2.32807687] --- 1.6372438792581112
[-1.05189532] --- -0.9311916318518529
[-0.31152046] --- -0.42742207776387364
[-0.29435235] --- -0.6153126860910788
[-0.03253863] --- 0.09323476862141153
[1.61989222] --- 1.5263289960501356
[0.31082363] --- 0.8357395379502316
[0.08763816] --- -0.13337188167296674
[-0.89094427] --- -0.2655000397103506
[1.59843208] --- 1.8091569748122531
[-0.52612187] --- -0.4927687052037292
[0.52542504] --- -0.43120052887685684
[1.04046842] --- 0.45116823343345497
[-0.24714004] --- 0.07649978936155885
[0.52542504] --- -0.16110992561265133
[0.45675258] --- 0.49851837965168233
[-0.97893084] --- -0.7894362019088018
[-0.86948412] --- -1.0758241132006832
[-0.16129947] --- -0.2261635034593617
[-0.48320159] --- -0.29131990401305446
[-0.2256799] --- -0.01687549936976206
[-1.82059757] --- -0.9415912437977589
[-0.31152046] --- -0.5151434832852699
[-0.93386455] --- -0.9795291445029943
[-1.06262539] --- -0.9467009557250005
[0.22498306] --- -0.40399568702662736
[-1.49182821] --- -0.5781418976573456
[0.69710616] --- 0.4886738835606957
[1.20356549] --- 1.9941739499847317
[-0.03253863] --- 0.22323329744957243
[-1.46607604] --- -1.3093021202825372
[1.13489304] --- 0.9257246307851527
[1.06192856] --- 0.8537602784687937
[2.75727969] --- 1.6930716444572818
[-0.56904215] --- -0.5913478001572501
[0.2464432] --- -0.19361365920036952
[0.63272574] --- 1.0995726809279476
[0.18206278] --- 0.37829021139441354
[-0.44028131] --- -0.5244907895304517
[-0.16129947] --- 0.001362578325402666
[0.93316771] --- 1.076396247394464
[0.01467368] --- -0.42877684102927127
[0.54688518] --- -1.0914573645140706
[-0.48320159] --- -1.046810400184603
[1.79157335] --- 0.7259430804552913
[0.67564602] --- 1.0090959465261258
[1.57697194] --- 1.8479241923231586
[0.1391425] --- 0.24838338187629694
[-1.23430652] --- -0.7689769559177322
[-0.61196243] --- -0.6528837451089845
[-1.13558987] --- -1.1333134273507655
[-0.28791431] --- -0.394114166680991
[-0.3329806] --- -0.48253652015936493
[-0.29006032] --- -0.1441912054176969
[-1.2772268] --- -1.3498269574771102
[-0.86948412] --- -0.7480161095606304
[1.85595377] --- 0.18343107144185072
[-0.48320159] --- -0.2470151587980147
[-0.75145335] --- -0.6447852691248972
[1.16981727] --- 2.0400455323716216
[0.76148659] --- 0.7614813609927031
[-0.35444074] --- -0.05233127834896973
[1.01900828] --- 0.8416294223198808
[-0.95532469] --- -1.0580673085450323
[0.09622222] --- 0.1638209358517733
[-1.10554568] --- -0.7471052181909753
[-0.56904215] --- -0.10419905235869892
[0.14470068] --- -0.30774600018457426
[0.67564602] --- 0.420608941551307
[0.18206278] --- 0.22838767689032313
[-0.35444074] --- 0.2217129915817079
[0.1391425] --- 0.48819475042688715
[-0.50466173] --- -0.3548300913528819
[0.74002644] --- 0.3860981932857907
[-0.65488272] --- -0.898811314159103
[-0.29006032] --- -0.06098998073948923
[-0.3329806] --- -0.14042515852798318
[-0.67634286] --- -0.7659435977280592
[0.76148659] --- 0.6812100514394821
[-0.34585669] --- -0.5859304085648666
[-0.56904215] --- -0.6906109401837999
[-0.57977222] --- -0.5278604501185382
[1.25506983] --- 1.5064889858136485
[-0.07545891] --- -0.14760651449835527
[-0.24714004] --- -0.19125006965225438
[-0.38663095] --- -0.5226118675009025
[1.46967124] --- 1.4240720717022755
[0.37520405] --- 0.046643771205854154
[1.17352129] --- 1.521113276834609
[2.0276349] --- 1.3500572854544861
[-0.63127656] --- -0.5247808284398037
[0.1391425] --- -0.577125313879607
[-0.43169725] --- 0.09686502298479563
[-0.61196243] --- -0.3922696329324657
[0.73487601] --- 0.6727218498374031
[0.74002644] --- -0.0053806681361325
[-0.697803] --- -0.42199118504521616
[-0.75359936] --- -0.7379529787822989
[-0.09691905] --- -0.19853860487059505
[-1.05404134] --- -1.1938088338006565
[0.43958447] --- 0.22244739327422317
[1.01900828] --- 0.7818162464209089
[0.31082363] --- 0.42618836515737024
[-0.07545891] --- 0.4054664715207369
[-0.40809109] --- -0.4076237296000158
[0.20244991] --- -0.026990170698650142
[1.51259152] --- -0.738041262967628
[-0.07545891] --- -0.19793913682350725
[-1.06691742] --- -0.3324316129643538
[0.78294673] --- 0.812832983102091
[-1.20855435] --- -1.1467578940388437
[-0.71926314] --- -0.5855556071083377
[-0.93386455] --- -0.8543107822740389
[-0.68921894] --- -0.3832605755688122
[-0.07545891] --- 0.020795450085478145
[-0.95103266] --- -1.1817265395901517
[-0.63342257] --- -0.768344322165772
[-1.19567827] --- -0.06459368352153398
[-1.25576666] --- -1.1297087019839682
[-0.72355517] --- -0.7912002148518203
[0.84732715] --- 0.6264852735490791
[-0.78364356] --- -1.029336415689065
[0.92243764] --- 1.719421261444894
[-0.19992773] --- -0.1484583324973883
[-0.01107849] --- -0.20278599016899898
[0.33228377] --- 0.26709975926787133
[1.78298929] --- 1.9767747671141722
[-0.91240441] --- -1.0891472336675176
[-0.31152046] --- -0.21104902096213068
[1.38383067] --- 1.0770017704919135
[-0.61196243] --- -0.5746313452329418
[-0.43813529] --- -0.4003038531602765
[0.1391425] --- 0.19505810434693355
[0.16060264] --- -0.10873423777075018
[-0.56904215] --- -0.738811190942583
[2.54267828] --- 2.031576004502712
[-0.61196243] --- -0.5380814789558104
[-0.11837919] --- -0.026796521018974416
[-0.63342257] --- -0.6060443134313988
[-0.74072328] --- -0.6809662353112745
[0.53400909] --- 0.7116473871267908
[0.09622222] --- 0.25529732611573025
[0.11768236] --- 0.013403366331739093
[0.20352292] --- 0.3057071190860181
[-0.47461753] --- -0.04064493553312484
[0.46104461] --- 0.5532385886214418
[-1.51328835] --- -1.039740064671357
[-1.57981479] --- -0.8648188194022857
[0.07476208] --- 0.30670262495681283
[-0.46174145] --- -0.09914870783879089
[-0.9424486] --- -1.0709307509459456
[-0.18275962] --- -0.22196417201700225
[-0.89094427] --- -0.8222174219812771
[-0.26430815] --- -0.0666180055996963
[-0.19992773] --- -0.365978434488213
[-0.11837919] --- 0.224099397647906
[-0.90382035] --- -0.849942084797027
[-0.06258283] --- -0.16756347027321528
[-0.95532469] --- -0.8470220234006364
[-0.2256799] --- -0.34963680041250345
[-1.83519047] --- -1.8901807903289605
[-0.83729391] --- -0.4402271405134171
[-0.84802398] --- -0.4899432558977365
[2.9718811] --- 2.0464934493252716
[-0.3329806] --- -0.3062760372580895
[1.72719293] --- 0.5908662137463473
[-0.67634286] --- -0.5703951847407513
[1.74865307] --- 0.3993544613640934
[0.82586701] --- 1.360304510403871
[-0.68921894] --- -0.30929546637737143
[-0.59479432] --- -0.49660786149752784
[-0.42740522] --- -0.3564275441093568
[2.32807687] --- 1.4718290182848643
[-1.1098377] --- -1.1657370732699972
[0.99754814] --- 0.3083551931524335
[-0.76647545] --- -0.4624564331664066
[-0.20421976] --- -0.25434320421304973
[-0.90382035] --- -0.9347059950309579
[-0.55616607] --- -0.3973325855354754
[-0.50466173] --- -0.03749163947600053
[-0.44028131] --- -0.12073672530177108
[-1.19138624] --- -1.0868810844070786
[0.11768236] --- 0.03596987748681561
[-0.48320159] --- -0.5861609118494752
[-0.62483852] --- -0.7069811422022163
[-0.86948412] --- -0.6735416249456662
[2.54267828] --- 1.1527638127397077
[1.72719293] --- 1.723699116106923
[-0.88236021] --- -0.7662380940996432
[-0.09691905] --- -0.08103176823140365
[-0.01107849] --- 0.5805575830362323
[-0.31152046] --- -0.034971492065901506
[-0.39736102] --- -0.29813733380374335
[0.1391425] --- 0.20409153642210806
[1.53405166] --- 1.7048923706124786
[-0.93386455] --- -0.8638374815759768
[-1.01326707] --- -0.9355437568108417
[-0.8051037] --- -0.8267641865590067
[-0.41882117] --- -0.10032225522538267
[-1.04116525] --- -0.8690174710526439
[0.08549215] --- -0.15907970213569964
[0.01038165] --- 0.33638984026611696
[0.95462785] --- 0.22718306883775485
[2.80556501] --- 1.3682077180558885
[-0.07545891] --- 0.21721891199456161
[-0.13983933] --- -0.38078645301291664
[1.49113138] --- 1.7825326383268583
[-0.76218342] --- -0.8998886463912228
[-0.79796606] --- -0.534593232224971
[0.3374342] --- 0.8201409841785413
[-0.20421976] --- -0.19166613081176653
[-0.74072328] --- -0.7401579310291803
[-0.8051037] --- -0.9066819998381815
[-1.36306737] --- -0.7624135941509282
[-0.24714004] --- -0.2164031054121431
[0.18206278] --- 0.43115684890505945
[-0.78364356] --- -0.8214217870081274
[-0.59908635] --- -0.8432727386668749
[1.5555118] --- 2.101101561739678
[-1.54333255] --- -1.4465992522490578
[2.9718811] --- 2.1230125247728653
[1.01900828] --- 1.1561659614443416
[-0.20421976] --- 0.14077555019016108
[-0.95532469] --- -0.9243371771636046
[-0.56904215] --- -0.44281907440472895
[-1.25576666] --- -0.46738665555760983
[-0.94459462] --- -0.5028848692202924
[-0.56904215] --- -0.5262897976665788
[-0.16129947] --- -0.4855976160570782
[-0.24714004] --- 0.35080649470868924
[-0.82656384] --- -0.7958237996517312
[-0.63986062] --- -0.4814491023061531
[0.26361132] --- 0.5776733710719063
[-0.56904215] --- -0.6449060838061392
[-1.01970511] --- -0.8609219197169077
[-0.31152046] --- -0.20605571719780746
[-0.29006032] --- -0.5677604246933663
[-0.09691905] --- -0.03733601440023846
[1.1906894] --- 0.8447846973115092
[-0.3329806] --- -0.028604231480798915
[0.28936349] --- 0.7010561097812252
[1.00827821] --- 1.007673544440784
[-0.03253863] --- 0.41672787490766466
[1.12630898] --- 2.0664938794461616
[0.65418588] --- 2.1116778241452328
[-0.52612187] --- -0.5458235272933089
[-0.69351097] --- -0.6911516636426962
[-0.56904215] --- -0.445868876040248
[-0.89115887] --- -0.529972675082517
[-1.1098377] --- -1.179628076782433
[0.20352292] --- 0.2980059391098446
[-0.31152046] --- -0.5536577366729327
[-0.88665224] --- -1.287830689689166
[0.39666419] --- 0.21264921462447395
[-1.10554568] --- -0.9527398595337634
[-0.89094427] --- -0.9750552059792469
[1.49113138] --- 1.3425691748088826
[-0.11837919] --- -0.19795974071437905
[-0.72355517] --- -0.5295802037523073
[-0.03683066] --- 0.1581271844435346
[0.2464432] --- 1.2391387902991329
[-1.23859855] --- -1.1563902868749294
[2.04909504] --- 1.135678896402403
[-0.22138787] --- 0.07160858861388936
[-0.78364356] --- -0.7725111562554512
[-0.19134367] --- -0.24253409046327168
[-0.72355517] --- -0.3695268669147922
[-0.56904215] --- -0.25489079854787333
[2.37099716] --- 1.9288838267063493
[0.17777075] --- -0.0013705485220840566
[-1.23859855] --- -1.2562289712879053
[-0.38877697] --- -0.5382132378436403
[-0.28147626] --- -0.1282026447932417
[1.58126397] --- 1.1591075728059381
[-0.50466173] --- -0.32834437961092056
[1.68427265] --- 1.2085989061282798
[3.05772167] --- 1.6733216140207714
[-0.59050229] --- -0.6340936190815373
[0.22498306] --- -0.08230709041468867
[-0.65488272] --- 0.18406274447963983
[-0.96176273] --- -0.6110832089798253
[1.4181669] --- 0.48562847746758736
[-0.01107849] --- -0.26701154607700717
[-0.99824497] --- -0.9302023674970215
[0.0017976] --- 0.4101351751680386
[-0.11837919] --- -0.34793792899509324
[-0.03253863] --- 0.0023043796186542147
[-0.26430815] --- 0.3410317824157662
[-0.59050229] --- 0.15254429162850275
[-0.3329806] --- 0.10571606657486769
[2.32807687] --- 1.386094502399164
[-0.68063488] --- -0.6638969716334355
[-0.44028131] --- -0.4630397244375718
[-1.12700582] --- -0.916641577743138
[-1.08408553] --- -0.9163577350288051
[-0.84802398] --- -1.153946965918336
[0.31082363] --- -0.05435375303646014
[-0.41882117] --- -0.3855682612526766
[-0.46174145] --- 0.39561241371738387
[0.57692937] --- 0.4513553811656344
[-0.42268399] --- -0.207298370909497
[-0.65488272] --- -0.5686438659025906
[-0.96820077] --- -1.0834593518046487
[-0.81368776] --- -0.8400223892404975
[0.11768236] --- 0.243828734011582
[0.54688518] --- 0.3510670313843743
[-0.21494983] --- -0.29645492047790356
[1.34091039] --- 1.2759951094286894
[-1.08408553] --- -1.0957913948729716
[-0.26860018] --- -0.044804934459448276
[-0.3329806] --- -0.1269863437606739
[-0.99824497] --- -0.7129633338218763
[1.01900828] --- 0.45483724283921373
[-0.34585669] --- -0.328770836494228
[-0.71926314] --- -0.9051517963753146
[-0.23640997] --- -0.2939886011592078
[2.54267828] --- 0.42504008152181383
[-0.52612187] --- -0.7489735009124169
[-0.49822369] --- -0.048854078981800594
[2.24223631] --- 0.7868765977939456
[-1.51328835] --- -0.6310982017076688
[-0.71926314] --- -0.7261308292615868
[-0.31152046] --- -0.297134636139425
[-0.46174145] --- -0.4359633826870537
[0.07476208] --- -0.15410377099386785
[0.18206278] --- 0.7453957593272384
[-0.31152046] --- -0.13382767279574712
[0.10480627] --- 0.048807696257072354
[-0.29006032] --- -0.4465284394920934
[-0.8051037] --- -0.6045122058311299
[1.25506983] --- 1.9066263858176438
[-0.20421976] --- -0.38341313844515207
[-0.37590088] --- -0.249121344176942
[-1.29868694] --- -1.2812048397659406
[-0.50895376] --- -0.6857437277450132
[-0.35444074] --- 0.16775986590839698
[0.78294673] --- 0.3285420748382341
[-0.63342257] --- -0.7017957748538384
[1.16922926] --- 1.2356935650884033
[0.03184179] --- -0.2462502155191562
[-0.13983933] --- -0.6162962101776278
[0.16060264] --- 0.27089809015881566
[-0.03253863] --- 0.18063117261510742
[-0.70853307] --- -0.6367872894422107
[0.22498306] --- -0.2232611472218082
[0.43958447] --- 0.6397989798775038
[0.95462785] --- 1.0689514261412691
[1.46967124] --- 0.9576888086867135
[-0.45101138] --- -0.2723943658614767
[0.05330194] --- 0.3404545626073609
[0.11339033] --- 0.2941621580557192
[-1.40598765] --- -0.5435949425396316
[-0.71926314] --- -0.6809031131024447
[0.68852211] --- 0.6240263781337043
[-0.18275962] --- -0.3676990026146783
[1.27652997] --- 0.45881359572004865
[0.91170757] --- 0.7751189026231716
[-0.01107849] --- 0.22588528552171253
[-0.67634286] --- -0.559487439526252
[2.11347546] --- 1.5068007434938357
[-0.8051037] --- -0.7417709158027935
[-0.71926314] --- -0.5897640952402727
[1.54478173] --- 1.3327145778210185
[-0.48320159] --- -0.37809067070793567
[-0.41882117] --- -0.3288430551322697
[-1.36306737] --- -1.2793203303877794
[0.66706197] --- 0.9527601659130522
[0.09622222] --- -0.19077480332906877
[2.50834206] --- 1.5028031291225468
[-1.21284638] --- -1.149332612199772
[0.50396489] --- 0.21774192591855962
[0.48250475] --- 0.15795728669067988
[0.09622222] --- -0.03841743799709315
[-0.91240441] --- -0.9154694150211482
[-1.36306737] --- -0.9952115614146902
[-0.63342257] --- -0.29419844457386446
[-1.50255828] --- -0.8120927076904427
[-1.53474849] --- -0.5227516217691954
[-0.11837919] --- 0.5587579655679155
[0.1391425] --- 0.023944877547682947
[-0.84802398] --- -0.3932181897384426
[3.10064195] --- 1.8719026467432562
[1.03617639] --- 0.035530225497986116
[-0.54758201] --- -0.4584393371643376
[-0.38877697] --- -0.23545906445364007
[-0.62483852] --- -0.8211961690137635
[0.69710616] --- 1.006558961224742
[0.50396489] --- 0.4821954219841718
[-0.82656384] --- -0.7674241825300778
[0.39666419] --- 0.78089153298594
[2.54267828] --- 1.3438685868678093
[-0.63342257] --- -0.7112351305602808
[0.62843371] --- 1.127186876251221
[-0.54758201] --- -0.31936721986813005
[2.38172723] --- 1.9363210044147854
[1.0833887] --- 0.07005173760567511
[0.1391425] --- 0.23261478760413212
[2.32807687] --- 1.0627225948868806
[-0.48320159] --- -0.11392972657940453
[-0.35444074] --- -0.11676108727192262
[0.22498306] --- 0.03487783659117672
[-0.91240441] --- -1.0551578490547329
[-1.04116525] --- -0.5430464731754975
[-0.59050229] --- -0.2040075070560936
[-0.83729391] --- -0.9165189499941035
[0.07476208] --- -0.07839180782641621
[0.52542504] --- 0.3832167805131576
[-0.39736102] --- -0.28429140773326783
[-0.36731683] --- -0.38433717475152707
[0.22498306] --- -0.17068348903207498
[0.35374391] --- -0.22180643546884118
[-0.03253863] --- 0.2819240774100845
[0.18206278] --- 0.3701763691587506
[-0.96390874] --- -1.0754175805270556
[0.09622222] --- -0.20287261024909564
[-0.697803] --- -0.4462439684056206
[-0.3329806] --- -0.35716526662659015
[0.50396489] --- 0.19374380621394588
[0.50396489] --- 0.5100470492621658
[-0.97678483] --- -0.9874311197103149
[-1.1098377] --- -0.3338401271324431
[-0.11837919] --- -0.3791985126761348
[-0.8051037] --- -0.18597178925856303
[-0.3329806] --- -0.49673042681670715
[0.16121211] --- -0.2817204379957496
[2.75727969] --- 1.4457761489074221
[-0.67634286] --- -0.1499885242704049
[-0.03683066] --- -0.5356549981839214
[0.01896571] --- -0.026696579405646424
[0.20352292] --- -0.5474792170596279
[-0.70853307] --- -0.8195834206599456
[-0.72355517] --- -0.3940815261860473
[0.6112656] --- 0.6086135884252777
[-1.01970511] --- -0.9698004515818079
[-1.01970511] --- -0.8299428763484644
[0.43958447] --- 1.5301059787638187
[-1.05404134] --- -1.1123980895178542
[-0.24714004] --- -0.3382878937131417
[-0.8051037] --- -0.6489602730028481
[-0.33727263] --- -0.28496596555756226
[-0.61196243] --- -0.06392095557066571
[-0.41882117] --- -0.4786103259406097
[-0.67634286] --- -0.15132196753299498
[-0.54758201] --- -0.38357337330782576
[1.64135236] --- 1.9456314058610373
[0.11768236] --- 0.04216037443526244
[-0.28576829] --- -0.2432527432520554
[0.16060264] --- 1.9945585363330385
[-0.99824497] --- -0.9776586227623966
[-1.00682903] --- -0.9211732230345553
[-0.61196243] --- -0.10362999095247316
[-1.88240278] --- -0.8828539582038064
[-0.37590088] --- -0.3322861165676544
[-0.32439655] --- -0.18746607886637284
[-0.54758201] --- -0.5204302435223167
[-0.31581249] --- -0.299490907972659
[0.65418588] --- 1.1305671344399553
[0.90741554] --- 0.7853993426518708
[2.80019997] --- 1.9193701485834274
[0.28507146] --- 0.8875810340763524
[-0.31152046] --- -0.1374400820481128
[-2.1141723] --- -0.5344293884732626
[1.21214955] --- 0.45767694594314356
[-1.02828917] --- -0.858228649746068
[1.46967124] --- 1.587584182913423
[-0.07545891] --- -0.27596042093381606
[1.0533445] --- 1.6463854655740153
[-0.697803] --- -0.24947812988190024
[-0.10764912] --- -0.37651137150158565
[2.32807687] --- 2.0169453412892944
[-0.03253863] --- -0.4532724101656354
[0.19064684] --- -0.06618633827950164
[0.74002644] --- 1.2969521321043398
[1.2657999] --- 0.5360473328731323
[1.20356549] --- 0.9252330523516014
[-0.59050229] --- -0.1993775964733057
[0.17347872] --- 0.032205210308397104
[-1.29868694] --- -1.3025152599168033
[-0.89094427] --- -0.7812949683799308
[1.25506983] --- 1.0154016270409554
[1.95037839] --- 1.7872387652984518
[1.59950509] --- 1.608410713515685
[-1.01112106] --- -0.9245262188736307
[-0.29006032] --- -0.3802857665809027
[-0.01107849] --- 0.024973816829637965
[-0.11837919] --- 0.05186875890028613
[0.50396489] --- -0.25187398160077035
[-0.09691905] --- -0.24885117036779417
[0.01467368] --- -0.13257390559716722
[0.82586701] --- 0.5545502264038944
[1.56409586] --- 1.529790164449042
[-1.06262539] --- -0.6685615996434323
[1.85595377] --- 1.4598536387927716
[0.51684098] --- 0.9423414699858027
[-0.63342257] --- -0.5151478769248163
[1.46967124] --- 0.4707524938991775
[0.1391425] --- -0.08588846121700139
[-0.3029364] --- -0.4356293409921236
[0.39666419] --- 0.22029612153525424
[-0.91240441] --- -0.5606034488780998
[0.33228377] --- 1.4549899887936872
[1.12630898] --- 1.3772982767521078
[-0.77076748] --- -0.7657546926563714
[1.21214955] --- 0.6353523047074602
[-0.16129947] --- -0.27453182624364014
[-1.62058906] --- -0.829270568695108
[0.54688518] --- 0.3148850673906227
[-0.24714004] --- -0.04707705654290992
[-0.37590088] --- 0.15968783707805798
[-0.48320159] --- -0.3486627463239087
[-0.089408] --- -0.0592894884263835
[-0.03253863] --- 0.1268327700984142
[-0.3329806] --- -0.2742587681048142
[-0.17417556] --- -0.55541752296071
[-0.74072328] --- -0.36533242246836767
[0.09622222] --- -0.00775429947296166
[-0.11837919] --- 0.16693172961886177
[-0.29006032] --- -0.5254820236235976
[-1.36306737] --- -1.3438883420696326
[-0.31152046] --- -0.29026721460975946
[-0.74072328] --- -0.8864332690287505
[-1.15275799] --- -1.3688139411391942
[0.03184179] --- -0.03291388278052479
[-0.35444074] --- -0.1641104582105057
[0.17133271] --- 0.8631661292491646
[1.25506983] --- 1.5221439293718475
[-0.50466173] --- -0.390458274047382
[0.31082363] --- 0.372341795229545
[-0.81368776] --- -0.46524934033195897
[0.05330194] --- -0.07760520338561762
[-0.46174145] --- 0.12121977506432786
[1.38383067] --- 1.2735711477971678
[0.11768236] --- 0.5608514009124246
[-1.25576666] --- -0.9468866801207634
[-1.59912892] --- -1.3435382482516447
[2.0276349] --- 1.5317583923614573
[0.18206278] --- -0.04621252833596943
[-0.04541471] --- -0.10489511628500235
[2.45683772] --- 1.9322828443487992
[0.37520405] --- -0.030438131890697297
[-1.14846596] --- -0.8407693902752137
[-0.54693821] --- -0.0946949371590796
[-0.03253863] --- 0.32794205887190275
[-0.13983933] --- -0.5446443569623145
[1.38383067] --- 1.0431206746096064
[-0.50466173] --- -0.2595273812132182
[0.82586701] --- 0.4791575397762136
[-0.86948412] --- -0.3924298187101401
[-1.2772268] --- -0.9689017418932617
[1.68427265] --- 1.5760612475315672
[-1.74076585] --- -1.3190921186271256
[-0.8051037] --- -0.790767600625645
[-1.01970511] --- -0.6158398470694836
[-1.10554568] --- -1.0222691722089337
[-0.43384326] --- -0.5100062545537265
[-1.47036807] --- -0.7579220861068923
[-1.59912892] --- -1.5069951668114872
[0.23785915] --- 0.11277066123551417
[1.04046842] --- 0.7644564296349207
[-0.65488272] --- -0.30332196727603017
[0.05330194] --- 0.48209396317551717
[1.27652997] --- 1.8690272057569708
[-1.01541308] --- 0.04945562001706112
[-0.49607767] --- -0.43604221764547224
[-1.1699261] --- -0.6183238549822611
[-0.92742651] --- -0.4966406756089051
[-0.16129947] --- -0.16505269117415056
[0.35374391] --- -0.08158544051464747
[1.31945025] --- 0.2842255151802663
[-1.44032387] --- -0.7346324895861733
[0.36232796] --- 0.5952713713344275
[-0.16129947] --- -0.4257915293538263
[0.89024743] --- 1.0374271126948706
[-0.74072328] --- -0.8802543943601391
[-0.13983933] --- -0.6212818377519244
[-0.93386455] --- -0.7360653786924037
[1.88170594] --- 2.261084316352777
[0.64560182] --- 0.3851667160216481
[-0.86948412] --- -0.5882133783608257
[-0.56904215] --- -0.5922541969304559
[-0.71926314] --- -0.6247547008015966
[-0.5153918] --- -0.3143984537933775
[-0.07545891] --- -0.27135498125768515
[-0.42311319] --- -0.42905632160955265
[-0.8351479] --- -0.9336933992807841
[-1.06262539] --- -0.9254618468493615
[-0.50895376] --- -0.8356593616476223
[-1.01970511] --- -1.1426047798209849
[2.8645804] --- 1.3589817293013784
[-0.56904215] --- -0.5213770863220705
[-0.95532469] --- -0.7995684553528783
[1.21214955] --- 0.025983792344030518
[-0.02395457] --- -0.4318131774062328
[0.37949608] --- -0.2438764732081939
[-1.54333255] --- -1.553186985770449
[0.26790334] --- -0.23151025894658642
[-0.39736102] --- -0.10790464801386264
[0.91170757] --- 0.4778926394149745
[-1.40598765] --- -1.17730414375329
[-0.93386455] --- -1.212003843816959
[-1.12700582] --- -0.7616748090220531
[0.63272574] --- 0.2899302211897572
[0.01038165] --- -0.1296099596245423
[0.31511565] --- 0.20870657498850095
[0.66276994] --- 0.08922838277638996
[-1.44890793] --- -1.2455591908264467
[0.83659708] --- 0.7847693182983403
[-0.54758201] --- -0.4644622599995992
[-1.37594345] --- -1.3160913911758283
[0.35374391] --- 0.03570790485332741
[-0.50466173] --- -0.5460806955918034
[-0.07545891] --- 0.880018368648625
[1.5555118] --- 1.1940467471465177
[0.78294673] --- 1.2438442995133498
[-0.62483852] --- -0.7318418978182575
[1.36237053] --- 1.0111017484354254
[-0.25143207] --- 0.02161536557198316
[0.18206278] --- 0.3133603426271829
[-0.26860018] --- -0.5005832183332116
[-1.10554568] --- -1.0094082429270035
[-1.51328835] --- -1.5290767351853747
[-1.06262539] --- -1.257069596693908
[-1.36306737] --- -1.2284995218315846
[-0.29006032] --- -0.33306080680770955
[-0.44028131] --- -0.6118927654998831
[0.43529244] --- 0.24192308043518587
[0.95462785] --- 0.7786526935434066
[-0.31152046] --- -0.2787978693767772
[-0.13983933] --- 0.43634856526064353
[-0.01107849] --- -0.006286084234761968
[1.53405166] --- 1.435750659882981
[-0.2256799] --- 0.019503081901167663
[-0.50895376] --- -0.836886257727529
[0.08334613] --- 0.24607581638979534
[-0.16129947] --- -0.07930776202019307
[-0.24714004] --- -0.2165806726336345
[1.12630898] --- 0.4820569063730804
[1.38383067] --- 1.4479503438739962
[-0.8051037] --- -0.7027558046335735
[1.66281251] --- 1.6158744816943424
[-1.25576666] --- -1.0838270187833832
[-0.93386455] --- -0.973124652011154
[-0.74072328] --- 0.3996218288654421
[1.61989222] --- 1.6279533486375382
[-0.62483852] --- -0.6857167326345908
[-0.59050229] --- -0.7596305713141455
[-0.12910926] --- -0.2593366252394524
[0.69710616] --- 1.0453271797132377
[-1.154904] --- -1.0832774767350146
[-0.77935153] --- -0.26732745446093353
[-0.71926314] --- -0.8918426828302232
[-0.41882117] --- -0.23208027684977864
[0.48250475] --- 0.8405694951506903
[0.18206278] --- 0.11354541931804665
[0.2464432] --- 0.15674576717165545
[0.01038165] --- -0.3045151131985401
[2.32807687] --- 0.750961773198091
[-0.13983933] --- -0.21622938363226446
[0.4739207] --- 0.7366429527099876
[-1.14846596] --- -0.8890128620664405
[-0.19134796] --- -0.3247576556326779
[-1.08408553] --- -0.7739700229320751
[-0.13983933] --- 0.03217683763322555
[-0.8051037] --- -1.1527954994601002
[1.51259152] --- 1.3584595394760246
[2.71435941] --- 1.4650756344267206
[-0.3329806] --- -0.43355295894053736
[0.52542504] --- 0.7710536346791406
[-0.98107686] --- -0.7289858672596289
[0.03184179] --- 0.36354451567792395
[-0.43169725] --- -0.5406546566289168
[0.35374391] --- 1.0157605109378673
[-0.56904215] --- -0.6594625679916962
[-1.42744779] --- -1.3182099141572667
[-0.65488272] --- -0.7819934905177021
[1.72719293] --- 2.1419117632180513
[0.58980546] --- -0.9401179950842014
[-1.83948249] --- -0.3309019598147528
[0.07476208] --- 0.23038368669710677
[-0.50466173] --- -0.652790809147915
[-0.17632157] --- -0.09543841214373695
[0.76148659] --- 1.2418144214904823
[0.74002644] --- 1.4286451861338934
[-0.3329806] --- -0.243191078406275
[-0.63342257] --- -0.3906205669017047
[-0.24714004] --- -0.08049412348127313
[0.18206278] --- 0.29163208599528817
[-0.4703255] --- -0.4340695784863662
[-0.32010452] --- -0.22736338289421779
[2.76371773] --- 2.172007524531303
[-0.2256799] --- -0.1423551311643848
[1.38383067] --- 2.3212441785771567
[2.3924573] --- 2.065007045857029
[0.09622222] --- 0.17257344361991728
[-1.36306737] --- -1.2959343442076467
[1.23360969] --- 1.882684580726348
[-0.38019291] --- 0.04778779112461495
